Date_heure;Q_SJV;H_SJV;Q_SML;H_SML
26/09/2022 11:00;1.2;120;1.53;448
26/09/2022 11:15;1.21;120;1.55;449
26/09/2022 11:30;1.21;120;1.56;450
26/09/2022 11:45;1.17;116;1.57;451
26/09/2022 12:00;1.19;118;1.57;451
26/09/2022 12:15;1.21;121;1.59;452
26/09/2022 12:30;1.24;123;1.59;452
26/09/2022 12:45;1.19;118;1.6;453
26/09/2022 13:00;1.21;121;1.61;454
26/09/2022 13:15;1.24;123;1.61;454
26/09/2022 13:30;1.27;126;1.61;454
26/09/2022 13:45;1.25;124;1.61;454
26/09/2022 14:00;1.23;123;1.62;455
26/09/2022 14:15;1.21;121;1.63;456
26/09/2022 14:30;1.2;119;1.64;456
26/09/2022 14:45;1.21;121;1.63;456
26/09/2022 15:00;1.23;122;1.63;456
26/09/2022 15:15;1.25;124;1.64;456
26/09/2022 15:30;1.22;122;1.63;455
26/09/2022 15:45;1.2;119;1.64;456
26/09/2022 16:00;1.2;120;1.61;454
26/09/2022 16:15;1.21;120;1.61;454
26/09/2022 16:30;1.25;124;1.6;453
26/09/2022 16:45;1.21;120;1.61;454
26/09/2022 17:00;1.25;124;1.59;453
26/09/2022 17:15;1.23;123;1.59;452
26/09/2022 17:30;1.22;121;1.57;451
26/09/2022 17:45;1.27;126;1.55;450
26/09/2022 18:00;1.19;118;1.55;449
26/09/2022 18:15;1.22;122;1.54;449
26/09/2022 18:30;1.26;125;1.53;448
26/09/2022 18:45;1.22;121;1.52;447
26/09/2022 19:00;1.26;125;1.51;446
26/09/2022 19:15;1.26;125;1.51;446
26/09/2022 19:30;1.26;125;1.5;445
26/09/2022 19:45;1.22;121;1.47;444
26/09/2022 20:00;1.23;122;1.46;443
26/09/2022 20:15;1.24;123;1.45;442
26/09/2022 20:30;1.25;124;1.46;443
26/09/2022 20:45;1.26;125;1.45;442
26/09/2022 21:00;1.27;126;1.42;440
26/09/2022 21:15;1.24;124;1.43;441
26/09/2022 21:30;1.22;121;1.41;439
26/09/2022 21:45;1.21;121;1.42;440
26/09/2022 22:00;1.21;120;1.41;439
26/09/2022 22:15;1.2;120;1.41;439
26/09/2022 22:30;1.2;119;1.4;438
26/09/2022 22:45;1.2;119;1.41;439
26/09/2022 23:00;1.19;118;1.42;440
26/09/2022 23:15;1.19;118;1.42;440
26/09/2022 23:30;1.24;123;1.41;439
26/09/2022 23:45;1.21;121;1.4;439
27/09/2022 00:00;1.19;118;1.4;438
27/09/2022 00:15;1.17;116;1.39;438
27/09/2022 00:30;1.19;119;1.38;437
27/09/2022 00:45;1.22;121;1.38;436
27/09/2022 01:00;1.21;120;1.38;436
27/09/2022 01:15;1.2;119;1.39;437
27/09/2022 01:30;1.19;118;1.4;438
27/09/2022 01:45;1.19;118;1.39;437
27/09/2022 02:00;1.19;118;1.39;437
27/09/2022 02:15;1.19;119;1.4;438
27/09/2022 02:30;1.19;119;1.41;439
27/09/2022 02:45;1.2;119;1.4;438
27/09/2022 03:00;1.2;119;1.41;439
27/09/2022 03:15;1.16;115;1.41;439
27/09/2022 03:30;1.17;116;1.41;439
27/09/2022 03:45;1.17;117;1.41;439
27/09/2022 04:00;1.18;117;1.4;438
27/09/2022 04:15;1.19;118;1.39;438
27/09/2022 04:30;1.11;110;1.39;437
27/09/2022 04:45;1.16;115;1.39;438
27/09/2022 05:00;1.14;113;1.4;438
27/09/2022 05:15;1.17;116;1.39;437
27/09/2022 05:30;1.14;113;1.38;436
27/09/2022 05:45;1.19;118;1.37;436
27/09/2022 06:00;1.15;114;1.37;436
27/09/2022 06:15;1.15;114;1.37;436
27/09/2022 06:30;1.2;119;1.37;436
27/09/2022 06:45;1.19;118;1.35;434
27/09/2022 07:00;1.18;117;1.36;435
27/09/2022 07:15;1.17;117;1.35;434
27/09/2022 07:30;1.17;116;1.35;434
27/09/2022 07:45;1.16;115;1.35;434
27/09/2022 08:00;1.09;108;1.34;433
27/09/2022 08:15;1.15;114;1.34;433
27/09/2022 08:30;1.16;115;1.33;433
27/09/2022 08:45;1.17;116;1.33;432
27/09/2022 09:00;1.12;111;1.33;432
27/09/2022 09:15;1.16;115;1.32;432
27/09/2022 09:30;1.12;111;1.31;431
27/09/2022 09:45;1.17;116;1.31;431
27/09/2022 10:00;1.12;111;1.3;430
27/09/2022 10:15;1.12;111;1.3;430
27/09/2022 10:30;1.12;111;1.3;430
27/09/2022 10:45;1.16;115;1.29;429
27/09/2022 11:00;1.12;111;1.3;430
27/09/2022 11:15;1.15;114;1.29;429
27/09/2022 11:30;1.14;113;1.29;429
27/09/2022 11:45;1.14;113;1.29;429
27/09/2022 12:00;1.13;112;1.28;428
27/09/2022 12:15;1.13;112;1.28;428
27/09/2022 12:30;1.12;111;1.28;428
27/09/2022 12:45;1.17;116;1.28;428
27/09/2022 13:00;1.11;110;1.28;428
27/09/2022 13:15;1.14;113;1.28;428
27/09/2022 13:30;1.17;116;1.28;428
27/09/2022 13:45;1.16;115;1.27;427
27/09/2022 14:00;1.15;114;1.26;427
27/09/2022 14:15;1.14;113;1.28;428
27/09/2022 14:30;1.13;112;1.28;428
27/09/2022 14:45;1.12;111;1.27;427
27/09/2022 15:00;1.17;116;1.27;427
27/09/2022 15:15;1.14;113;1.26;427
27/09/2022 15:30;1.15;115;1.26;426
27/09/2022 15:45;1.17;116;1.26;426
27/09/2022 16:00;1.22;121;1.26;426
27/09/2022 16:15;1.16;115;1.26;426
27/09/2022 16:30;1.2;119;1.26;426
27/09/2022 16:45;1.16;115;1.26;426
27/09/2022 17:00;1.21;120;1.26;426
27/09/2022 17:15;1.19;119;1.26;426
27/09/2022 17:30;1.18;117;1.26;426
27/09/2022 17:45;1.17;116;1.26;426
27/09/2022 18:00;1.22;121;1.26;426
27/09/2022 18:15;1.21;121;1.26;426
27/09/2022 18:30;1.21;120;1.26;426
27/09/2022 18:45;1.2;120;1.26;426
27/09/2022 19:00;1.2;119;1.26;426
27/09/2022 19:15;1.24;123;1.25;425
27/09/2022 19:30;1.22;122;1.25;426
27/09/2022 19:45;1.21;121;1.26;426
27/09/2022 20:00;1.2;120;1.26;426
27/09/2022 20:15;1.19;118;1.26;426
27/09/2022 20:30;1.18;117;1.26;426
27/09/2022 20:45;1.17;116;1.26;426
27/09/2022 21:00;1.19;118;1.26;426
27/09/2022 21:15;1.21;120;1.26;426
27/09/2022 21:30;1.21;120;1.26;426
27/09/2022 21:45;1.2;120;1.26;426
27/09/2022 22:00;1.2;120;1.26;426
27/09/2022 22:15;1.2;119;1.26;426
27/09/2022 22:30;1.2;119;1.26;426
27/09/2022 22:45;1.2;119;1.27;427
27/09/2022 23:00;1.2;119;1.27;427
27/09/2022 23:15;1.16;115;1.27;427
27/09/2022 23:30;1.17;117;1.28;428
27/09/2022 23:45;1.19;118;1.3;430
28/09/2022 00:00;1.21;120;1.3;430
28/09/2022 00:15;1.22;121;1.3;430
28/09/2022 00:30;1.24;123;1.32;432
28/09/2022 00:45;1.2;119;1.34;434
28/09/2022 01:00;1.2;119;1.36;435
28/09/2022 01:15;1.2;119;1.38;436
28/09/2022 01:30;1.21;120;1.38;437
28/09/2022 01:45;1.22;121;1.39;437
28/09/2022 02:00;1.23;122;1.4;438
28/09/2022 02:15;1.24;123;1.39;438
28/09/2022 02:30;1.23;122;1.39;437
28/09/2022 02:45;1.22;121;1.4;438
28/09/2022 03:00;1.25;124;1.41;439
28/09/2022 03:15;1.22;121;1.41;439
28/09/2022 03:30;1.22;122;1.42;439
28/09/2022 03:45;1.23;123;1.43;441
28/09/2022 04:00;1.24;123;1.45;442
28/09/2022 04:15;1.25;124;1.46;443
28/09/2022 04:30;1.22;121;1.46;443
28/09/2022 04:45;1.25;124;1.44;441
28/09/2022 05:00;1.24;124;1.44;441
28/09/2022 05:15;1.24;124;1.44;441
28/09/2022 05:30;1.24;123;1.44;441
28/09/2022 05:45;1.24;123;1.44;441
28/09/2022 06:00;1.27;126;1.44;441
28/09/2022 06:15;1.22;121;1.42;440
28/09/2022 06:30;1.23;122;1.42;440
28/09/2022 06:45;1.24;124;1.41;439
28/09/2022 07:00;1.26;125;1.41;439
28/09/2022 07:15;1.22;121;1.41;439
28/09/2022 07:30;1.26;125;1.41;439
28/09/2022 07:45;1.21;120;1.41;439
28/09/2022 08:00;1.26;125;1.42;440
28/09/2022 08:15;1.21;120;1.42;440
28/09/2022 08:30;1.25;124;1.43;441
28/09/2022 08:45;1.29;128;1.44;441
28/09/2022 09:00;1.28;128;1.45;442
28/09/2022 09:15;1.28;127;1.44;441
28/09/2022 09:30;1.27;127;1.51;446
28/09/2022 09:45;1.27;126;1.52;447
28/09/2022 10:00;1.29;129;1.51;446
28/09/2022 10:15;1.27;126;1.5;445
28/09/2022 10:30;1.28;128;1.47;444
28/09/2022 10:45;1.3;129;1.48;444
28/09/2022 11:00;1.31;131;1.46;443
28/09/2022 11:15;1.3;130;1.45;442
28/09/2022 11:30;1.29;128;1.45;442
28/09/2022 11:45;1.29;129;1.45;442
28/09/2022 12:00;1.3;129;1.45;442
28/09/2022 12:15;1.3;130;1.45;442
28/09/2022 12:30;1.25;124;1.45;442
28/09/2022 12:45;1.29;128;1.45;442
28/09/2022 13:00;1.27;127;1.45;442
28/09/2022 13:15;1.26;125;1.46;443
28/09/2022 13:30;1.29;129;1.49;445
28/09/2022 13:45;1.3;129;1.49;445
28/09/2022 14:00;1.3;130;1.46;443
28/09/2022 14:15;1.3;130;1.42;440
28/09/2022 14:30;1.31;130;1.4;439
28/09/2022 14:45;1.31;130;1.4;438
28/09/2022 15:00;1.31;131;1.4;438
28/09/2022 15:15;1.31;131;1.37;436
28/09/2022 15:30;1.36;136;1.37;436
28/09/2022 15:45;1.35;135;1.37;436
28/09/2022 16:00;1.41;141;1.36;434
28/09/2022 16:15;1.39;139;1.35;434
28/09/2022 16:30;1.41;141;1.34;433
28/09/2022 16:45;1.49;149;1.33;433
28/09/2022 17:00;1.46;146;1.33;432
28/09/2022 17:15;1.5;150;1.31;431
28/09/2022 17:30;1.54;153;1.3;430
28/09/2022 17:45;1.52;151;1.3;429
28/09/2022 18:00;1.49;149;1.3;430
28/09/2022 18:15;1.4;140;1.29;429
28/09/2022 18:30;1.49;149;1.28;428
28/09/2022 18:45;1.44;144;1.27;428
28/09/2022 19:00;1.43;143;1.27;427
28/09/2022 19:15;1.42;142;1.26;427
28/09/2022 19:30;1.41;141;1.27;427
28/09/2022 19:45;1.4;140;1.26;427
28/09/2022 20:00;1.41;140;1.26;426
28/09/2022 20:15;1.41;141;1.27;427
28/09/2022 20:30;1.41;141;1.27;427
28/09/2022 20:45;1.44;144;1.3;430
28/09/2022 21:00;1.43;143;1.31;431
28/09/2022 21:15;1.41;141;1.3;429
28/09/2022 21:30;1.46;146;1.28;428
28/09/2022 21:45;1.41;141;1.28;428
28/09/2022 22:00;1.42;142;1.28;428
28/09/2022 22:15;1.43;143;1.28;428
28/09/2022 22:30;1.44;144;1.28;428
28/09/2022 22:45;1.48;148;1.28;428
28/09/2022 23:00;1.43;143;1.28;428
28/09/2022 23:15;1.44;144;1.28;428
28/09/2022 23:30;1.49;149;1.28;428
28/09/2022 23:45;1.44;144;1.29;429
29/09/2022 00:00;1.49;149;1.29;429
29/09/2022 00:15;1.55;154;1.3;430
29/09/2022 00:30;1.52;151;1.29;429
29/09/2022 00:45;1.53;153;1.29;429
29/09/2022 01:00;1.55;154;1.3;430
29/09/2022 01:15;1.52;151;1.3;430
29/09/2022 01:30;1.54;153;1.3;430
29/09/2022 01:45;1.57;156;1.31;431
29/09/2022 02:00;1.59;158;1.33;432
29/09/2022 02:15;1.58;157;1.33;432
29/09/2022 02:30;1.56;155;1.34;433
29/09/2022 02:45;1.59;158;1.36;435
29/09/2022 03:00;1.55;154;1.37;436
29/09/2022 03:15;1.6;159;1.39;437
29/09/2022 03:30;1.65;163;1.4;438
29/09/2022 03:45;1.59;158;1.41;439
29/09/2022 04:00;1.6;159;1.44;441
29/09/2022 04:15;1.62;160;1.46;443
29/09/2022 04:30;1.66;164;1.47;443
29/09/2022 04:45;1.65;163;1.51;446
29/09/2022 05:00;1.63;162;1.51;446
29/09/2022 05:15;1.62;160;1.51;446
29/09/2022 05:30;1.61;159;1.55;449
29/09/2022 05:45;1.59;158;1.55;449
29/09/2022 06:00;1.63;161;1.57;451
29/09/2022 06:15;1.63;161;1.57;451
29/09/2022 06:30;1.62;161;1.59;452
29/09/2022 06:45;1.62;160;1.6;453
29/09/2022 07:00;1.62;160;1.59;452
29/09/2022 07:15;1.62;160;1.59;452
29/09/2022 07:30;1.65;163;1.6;453
29/09/2022 07:45;1.68;166;1.61;454
29/09/2022 08:00;1.67;165;1.61;454
29/09/2022 08:15;1.71;168;1.64;456
29/09/2022 08:30;1.74;171;1.63;455
29/09/2022 08:45;1.78;174;1.64;456
29/09/2022 09:00;1.73;170;1.64;456
29/09/2022 09:15;1.73;170;1.65;457
29/09/2022 09:30;1.75;172;1.65;457
29/09/2022 09:45;1.78;174;1.68;459
29/09/2022 10:00;1.86;180;1.68;459
29/09/2022 10:15;1.83;178;1.7;460
29/09/2022 10:30;1.79;175;1.74;463
29/09/2022 10:45;1.83;178;1.78;466
29/09/2022 11:00;1.88;181;1.84;471
29/09/2022 11:15;1.84;179;1.82;469
29/09/2022 11:30;1.81;176;1.82;469
29/09/2022 11:45;1.82;177;1.82;469
29/09/2022 12:00;1.83;178;1.82;469
29/09/2022 12:15;1.85;179;1.82;469
29/09/2022 12:30;1.79;175;1.84;471
29/09/2022 12:45;1.84;178;1.87;473
29/09/2022 13:00;1.88;182;1.88;474
29/09/2022 13:15;1.93;185;1.89;474
29/09/2022 13:30;1.93;185;1.9;475
29/09/2022 13:45;1.93;185;1.91;476
29/09/2022 14:00;1.93;185;1.99;482
29/09/2022 14:15;2.01;191;2.11;489
29/09/2022 14:30;2;190;2.09;488
29/09/2022 14:45;1.98;189;2.06;486
29/09/2022 15:00;1.97;188;2.06;486
29/09/2022 15:15;1.95;186;2.07;487
29/09/2022 15:30;1.93;185;2.06;486
29/09/2022 15:45;1.92;184;2.09;488
29/09/2022 16:00;1.97;188;2.13;490
29/09/2022 16:15;2.01;191;2.15;491
29/09/2022 16:30;1.93;185;2.18;493
29/09/2022 16:45;1.93;185;2.18;493
29/09/2022 17:00;1.92;184;2.18;493
29/09/2022 17:15;1.91;184;2.2;494
29/09/2022 17:30;1.91;183;2.18;493
29/09/2022 17:45;1.9;183;2.18;493
29/09/2022 18:00;1.92;184;2.17;492
29/09/2022 18:15;1.93;185;2.26;497
29/09/2022 18:30;1.95;186;2.24;496
29/09/2022 18:45;2.07;195;2.24;496
29/09/2022 19:00;2.11;198;2.22;495
29/09/2022 19:15;2.04;193;2.18;493
29/09/2022 19:30;2.08;196;2.18;493
29/09/2022 19:45;2.08;196;2.15;491
29/09/2022 20:00;2.07;195;2.12;490
29/09/2022 20:15;2.07;195;2.11;489
29/09/2022 20:30;2.06;194;2.11;489
29/09/2022 20:45;2.06;194;2.11;489
29/09/2022 21:00;1.97;188;2.15;491
29/09/2022 21:15;1.96;187;2.15;491
29/09/2022 21:30;1.95;186;2.18;493
29/09/2022 21:45;1.93;185;2.24;496
29/09/2022 22:00;1.88;182;2.2;494
29/09/2022 22:15;1.83;178;2.27;498
29/09/2022 22:30;1.82;177;2.27;498
29/09/2022 22:45;1.81;176;2.27;498
29/09/2022 23:00;1.74;171;2.27;498
29/09/2022 23:15;1.75;172;2.26;497
29/09/2022 23:30;1.76;173;2.27;498
29/09/2022 23:45;1.78;174;2.26;497
30/09/2022 00:00;1.79;175;2.24;496
30/09/2022 00:15;1.84;179;2.24;496
30/09/2022 00:30;1.89;182;2.24;496
30/09/2022 00:45;1.95;186;2.2;494
30/09/2022 01:00;1.96;187;2.2;494
30/09/2022 01:15;1.97;188;2.24;496
30/09/2022 01:30;2.06;194;2.24;496
30/09/2022 01:45;2.01;191;2.18;493
30/09/2022 02:00;2.04;193;2.2;494
30/09/2022 02:15;1.99;189;2.18;493
30/09/2022 02:30;2.08;196;2.2;494
30/09/2022 02:45;2.05;194;2.18;493
30/09/2022 03:00;2.01;191;2.17;492
30/09/2022 03:15;2.03;192;2.17;492
30/09/2022 03:30;2.04;193;2.15;491
30/09/2022 03:45;1.99;189;2.15;491
30/09/2022 04:00;2.02;192;2.15;491
30/09/2022 04:15;2.06;194;2.13;490
30/09/2022 04:30;2.01;191;2.11;489
30/09/2022 04:45;2.08;196;2.09;488
30/09/2022 05:00;2;190;2.09;488
30/09/2022 05:15;2.02;192;2.09;488
30/09/2022 05:30;2.04;193;2.07;487
30/09/2022 05:45;2;190;2.07;487
30/09/2022 06:00;2.03;192;2.06;486
30/09/2022 06:15;2.06;194;2.06;486
30/09/2022 06:30;2.08;196;2.06;486
30/09/2022 06:45;2.05;194;2.06;486
30/09/2022 07:00;2.01;191;2.04;485
30/09/2022 07:15;2.06;194;2.09;488
30/09/2022 07:30;1.97;188;2.17;492
30/09/2022 07:45;2.06;194;2.2;494
30/09/2022 08:00;2.03;192;2.27;498
30/09/2022 08:15;2;190;2.37;503
30/09/2022 08:30;2.02;192;2.46;508
30/09/2022 08:45;2.04;193;2.53;512
30/09/2022 09:00;2.04;193;2.66;519
30/09/2022 09:15;2.03;192;2.69;521
30/09/2022 09:30;2.02;192;2.75;524
30/09/2022 09:45;2.01;191;2.77;525
30/09/2022 10:00;1.92;184;2.75;524
30/09/2022 10:15;1.95;186;2.75;524
30/09/2022 10:30;1.9;183;2.78;526
30/09/2022 10:45;1.86;180;2.77;525
30/09/2022 11:00;1.93;185;2.75;524
30/09/2022 11:15;1.88;181;2.74;524
30/09/2022 11:30;1.89;182;2.73;523
30/09/2022 11:45;1.91;184;2.71;522
30/09/2022 12:00;1.93;185;2.71;522
30/09/2022 12:15;1.86;180;2.69;521
30/09/2022 12:30;1.92;184;2.66;519
30/09/2022 12:45;1.86;180;2.65;519
30/09/2022 13:00;1.89;182;2.64;518
30/09/2022 13:15;1.92;184;2.66;519
30/09/2022 13:30;1.86;180;2.53;512
30/09/2022 13:45;1.92;184;2.64;518
30/09/2022 14:00;1.92;184;2.6;516
30/09/2022 14:15;1.92;184;2.6;516
30/09/2022 14:30;1.95;186;2.6;516
30/09/2022 14:45;1.98;189;2.6;516
30/09/2022 15:00;2.01;191;2.6;516
30/09/2022 15:15;2;190;2.53;512
30/09/2022 15:30;1.99;189;2.51;511
30/09/2022 15:45;2;190;2.51;511
30/09/2022 16:00;2.01;191;2.51;511
30/09/2022 16:15;1.95;186;2.53;512
30/09/2022 16:30;1.99;189;2.51;511
30/09/2022 16:45;1.93;185;2.51;511
30/09/2022 17:00;1.92;184;2.51;511
30/09/2022 17:15;1.9;183;2.51;511
30/09/2022 17:30;1.92;184;2.49;510
30/09/2022 17:45;1.93;185;2.51;511
30/09/2022 18:00;1.95;186;2.51;511
30/09/2022 18:15;1.93;185;2.49;510
30/09/2022 18:30;1.92;184;2.49;510
30/09/2022 18:45;1.85;179;2.51;511
30/09/2022 19:00;1.95;186;2.51;511
30/09/2022 19:15;1.86;180;2.46;508
30/09/2022 19:30;1.85;179;2.46;508
30/09/2022 19:45;1.83;178;2.51;511
30/09/2022 20:00;1.88;181;2.51;511
30/09/2022 20:15;1.85;179;2.51;511
30/09/2022 20:30;1.92;184;2.47;509
30/09/2022 20:45;1.86;180;2.51;511
30/09/2022 21:00;1.87;181;2.51;511
30/09/2022 21:15;1.88;182;2.51;511
30/09/2022 21:30;1.89;182;2.51;511
30/09/2022 21:45;1.9;183;2.51;511
30/09/2022 22:00;1.79;175;2.51;511
30/09/2022 22:15;1.81;177;2.51;511
30/09/2022 22:30;1.83;178;2.53;512
30/09/2022 22:45;1.81;176;2.53;512
30/09/2022 23:00;1.78;174;2.53;512
30/09/2022 23:15;1.81;176;2.51;511
30/09/2022 23:30;1.79;175;2.51;511
30/09/2022 23:45;1.77;174;2.51;511
01/10/2022 00:00;1.75;172;2.51;511
01/10/2022 00:15;1.74;171;2.47;509
01/10/2022 00:30;1.76;173;2.49;510
01/10/2022 00:45;1.78;174;2.49;510
01/10/2022 01:00;1.74;171;2.46;508
01/10/2022 01:15;1.81;176;2.46;508
01/10/2022 01:30;1.72;169;2.46;508
01/10/2022 01:45;1.73;170;2.46;508
01/10/2022 02:00;1.69;167;2.44;507
01/10/2022 02:15;1.66;164;2.44;507
01/10/2022 02:30;1.69;167;2.42;506
01/10/2022 02:45;1.73;170;2.42;506
01/10/2022 03:00;1.69;167;2.46;508
01/10/2022 03:15;1.65;163;2.46;508
01/10/2022 03:30;1.68;166;2.46;508
01/10/2022 03:45;1.66;164;2.49;510
01/10/2022 04:00;1.63;161;2.51;511
01/10/2022 04:15;1.68;166;2.51;511
01/10/2022 04:30;1.66;164;2.6;516
01/10/2022 04:45;1.64;163;2.66;519
01/10/2022 05:00;1.62;161;2.71;522
01/10/2022 05:15;1.6;159;2.77;525
01/10/2022 05:30;1.6;159;2.82;528
01/10/2022 05:45;1.6;159;2.86;530
01/10/2022 06:00;1.6;159;2.86;530
01/10/2022 06:15;1.6;159;2.89;532
01/10/2022 06:30;1.55;154;2.91;533
01/10/2022 06:45;1.57;156;2.91;533
01/10/2022 07:00;1.59;158;2.93;534
01/10/2022 07:15;1.57;156;2.97;536
01/10/2022 07:30;1.54;153;2.95;535
01/10/2022 07:45;1.55;154;2.95;535
01/10/2022 08:00;1.55;154;2.93;534
01/10/2022 08:15;1.56;155;2.93;534
01/10/2022 08:30;1.52;151;2.95;535
01/10/2022 08:45;1.5;150;2.93;534
01/10/2022 09:00;1.49;149;2.93;534
01/10/2022 09:15;1.52;151;2.91;533
01/10/2022 09:30;1.5;149;2.91;533
01/10/2022 09:45;1.48;148;2.91;533
01/10/2022 10:00;1.46;146;2.89;532
01/10/2022 10:15;1.48;148;2.87;531
01/10/2022 10:30;1.5;149;2.87;531
01/10/2022 10:45;1.52;151;2.89;532
01/10/2022 11:00;1.5;150;2.87;531
01/10/2022 11:15;1.48;148;2.84;529
01/10/2022 11:30;1.47;147;2.82;528
01/10/2022 11:45;1.45;145;2.84;529
01/10/2022 12:00;1.44;144;2.84;529
01/10/2022 12:15;1.45;145;2.84;529
01/10/2022 12:30;1.43;143;2.84;529
01/10/2022 12:45;1.4;140;2.82;528
01/10/2022 13:00;1.4;140;2.82;528
01/10/2022 13:15;1.4;140;2.84;529
01/10/2022 13:30;1.4;140;2.8;527
01/10/2022 13:45;1.4;140;2.82;528
01/10/2022 14:00;1.4;140;2.81;527
01/10/2022 14:15;1.43;143;2.78;526
01/10/2022 14:30;1.38;138;2.82;528
01/10/2022 14:45;1.41;141;2.78;526
01/10/2022 15:00;1.41;141;2.77;525
01/10/2022 15:15;1.41;140;2.77;525
01/10/2022 15:30;1.4;140;2.77;525
01/10/2022 15:45;1.4;140;2.78;526
01/10/2022 16:00;1.4;139;2.77;525
01/10/2022 16:15;1.39;139;2.75;524
01/10/2022 16:30;1.38;138;2.78;526
01/10/2022 16:45;1.37;137;2.78;526
01/10/2022 17:00;1.36;135;2.77;525
01/10/2022 17:15;1.35;134;2.71;522
01/10/2022 17:30;1.33;133;2.78;526
01/10/2022 17:45;1.36;136;2.75;524
01/10/2022 18:00;1.33;133;2.75;524
01/10/2022 18:15;1.34;133;2.73;523
01/10/2022 18:30;1.34;134;2.74;524
01/10/2022 18:45;1.35;134;2.73;523
01/10/2022 19:00;1.35;135;2.73;523
01/10/2022 19:15;1.35;135;2.73;523
01/10/2022 19:30;1.36;136;2.72;522
01/10/2022 19:45;1.36;136;2.7;521
01/10/2022 20:00;1.31;131;2.7;521
01/10/2022 20:15;1.35;135;2.66;519
01/10/2022 20:30;1.35;134;2.69;521
01/10/2022 20:45;1.34;134;2.69;521
01/10/2022 21:00;1.33;133;2.69;521
01/10/2022 21:15;1.36;136;2.66;519
01/10/2022 21:30;1.31;131;2.69;521
01/10/2022 21:45;1.38;138;2.67;520
01/10/2022 22:00;1.34;134;2.66;519
01/10/2022 22:15;1.3;130;2.67;520
01/10/2022 22:30;1.32;132;2.66;519
01/10/2022 22:45;1.34;134;2.67;520
01/10/2022 23:00;1.32;132;2.67;520
01/10/2022 23:15;1.3;130;2.66;519
01/10/2022 23:30;1.33;133;2.66;519
01/10/2022 23:45;1.31;131;2.65;519
02/10/2022 00:00;1.29;129;2.64;518
02/10/2022 00:15;1.32;132;2.66;519
02/10/2022 00:30;1.34;134;2.65;519
02/10/2022 00:45;1.3;130;2.65;519
02/10/2022 01:00;1.33;133;2.64;518
02/10/2022 01:15;1.32;131;2.64;518
02/10/2022 01:30;1.3;130;2.64;518
02/10/2022 01:45;1.28;128;2.63;518
02/10/2022 02:00;1.27;126;2.62;517
02/10/2022 02:15;1.3;130;2.62;517
02/10/2022 02:30;1.31;131;2.61;517
02/10/2022 02:45;1.31;131;2.6;516
02/10/2022 03:00;1.29;128;2.53;512
02/10/2022 03:15;1.3;130;2.52;512
02/10/2022 03:30;1.31;131;2.51;511
02/10/2022 03:45;1.31;131;2.51;511
02/10/2022 04:00;1.31;130;2.51;511
02/10/2022 04:15;1.31;130;2.51;511
02/10/2022 04:30;1.3;130;2.48;509
02/10/2022 04:45;1.3;130;2.45;508
02/10/2022 05:00;1.3;129;2.43;507
02/10/2022 05:15;1.29;129;2.4;505
02/10/2022 05:30;1.26;125;2.37;504
02/10/2022 05:45;1.29;128;2.34;502
02/10/2022 06:00;1.28;127;2.32;500
02/10/2022 06:15;1.27;126;2.28;499
02/10/2022 06:30;1.29;128;2.25;497
02/10/2022 06:45;1.27;126;2.22;495
02/10/2022 07:00;1.25;124;2.19;494
02/10/2022 07:15;1.25;124;2.16;492
02/10/2022 07:30;1.25;124;2.12;489
02/10/2022 07:45;1.25;124;2.09;488
02/10/2022 08:00;1.2;119;2.07;487
02/10/2022 08:15;1.25;124;2.04;485
02/10/2022 08:30;1.25;124;2.02;484
02/10/2022 08:45;1.22;121;2;483
02/10/2022 09:00;1.19;118;1.98;481
02/10/2022 09:15;1.18;118;1.94;478
02/10/2022 09:30;1.18;117;1.93;477
02/10/2022 09:45;1.18;117;1.88;474
02/10/2022 10:00;1.17;117;1.87;473
02/10/2022 10:15;1.17;116;1.85;472
02/10/2022 10:30;1.17;116;1.83;470
02/10/2022 10:45;1.16;116;1.81;469
02/10/2022 11:00;1.16;115;1.8;468
02/10/2022 11:15;1.16;115;1.78;467
02/10/2022 11:30;1.16;115;1.76;465
02/10/2022 11:45;1.15;114;1.76;465
02/10/2022 12:00;1.15;114;1.75;464
02/10/2022 12:15;1.13;112;1.72;462
02/10/2022 12:30;1.11;110;1.7;460
02/10/2022 12:45;1.15;114;1.7;460
02/10/2022 13:00;1.12;111;1.67;458
02/10/2022 13:15;1.15;114;1.67;458
02/10/2022 13:30;1.15;114;1.65;457
02/10/2022 13:45;1.14;114;1.63;455
02/10/2022 14:00;1.14;113;1.64;456
02/10/2022 14:15;1.14;113;1.64;456
02/10/2022 14:30;1.13;113;1.6;453
02/10/2022 14:45;1.13;112;1.55;449
02/10/2022 15:00;1.13;112;1.53;448
02/10/2022 15:15;1.13;112;1.52;447
02/10/2022 15:30;1.13;112;1.52;447
02/10/2022 15:45;1.12;112;1.51;446
02/10/2022 16:00;1.12;111;1.51;446
02/10/2022 16:15;1.12;111;1.51;446
02/10/2022 16:30;1.12;111;1.51;446
02/10/2022 16:45;1.12;111;1.5;445
02/10/2022 17:00;1.12;111;1.48;444
02/10/2022 17:15;1.12;111;1.48;444
02/10/2022 17:30;1.12;111;1.49;445
02/10/2022 17:45;1.14;113;1.46;443
02/10/2022 18:00;1.13;113;1.47;443
02/10/2022 18:15;1.13;112;1.47;444
02/10/2022 18:30;1.14;113;1.48;444
02/10/2022 18:45;1.12;111;1.47;443
